"crash_record_id","rd_no","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"1797356e8244902e38809c6297b3a80421f566c5c407c04c41b32037db3cf51dee559f0c9b4ad17be8fcf61b5f8c3087b16d0f1b9c8c224e0761dec78a0e589b",,,"2022-03-20T19:55:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2022-03-20T19:56:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2374","W","47TH ST","922",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","1","3","41.808533607","-87.684386557","POINT (-87.684386556898 41.808533607158)"
"54b0010ae05394437df31a673cf24448f6d7be172523176f34df1ddad6d5812400cd65bc7e8495ae7f4d5723a82e11ea6df29f178b35620fe604b6e4f85babaa",,,"2022-03-20T19:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2022-03-20T19:44:00.000","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER","NOT APPLICABLE","45","E","79TH ST","623",,,,,,,"2","INCAPACITATING INJURY","2","0","1","1","0","1","0","19","1","3","41.750873935","-87.622759878","POINT (-87.622759877719 41.750873934577)"
"601098d74419d3ebf8284d0c866bc04b3f68149604cd0232bccf7987639505431e70b7d2213f232ec65b8a5ee279c749b7937e87a48a182f241fd8f261d413d9",,,"2022-03-20T19:35:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","OTHER OBJECT","OTHER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2022-03-20T19:35:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4200","W","PETERSON AVE","1711",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","1","3","41.990179492","-87.733908112","POINT (-87.733908111638 41.990179491911)"
"517c1a91654343f65ab4d4df0930f6477faa937260cc878990d3f274cbddb5a748f237cf1b25c325686e95f8c6a5036367ced237a1fc5aa2aa1d6f2c6ae8c66b",,,"2022-03-20T19:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAWN","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2022-03-20T20:10:00.000","FOLLOWING TOO CLOSELY","FAILING TO REDUCE SPEED TO AVOID CRASH","1599","N","SHEFFIELD AVE","1822",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","19","1","3","41.91078922","-87.652958545","POINT (-87.652958545371 41.91078922032)"
"5f481ce3b11f48804b11372ce36b6409aa92ce858db6c903f8d91a6e9f6b77b8275b64519332fb54c132ef1eab97135b3080a34e060ab88567350971d13aef86",,,"2022-03-20T19:30:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y","N","Y","OVER $1,500","2022-03-20T20:25:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","150","W","HUBBARD ST","1831",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","1","3","41.890105642","-87.633068645","POINT (-87.633068644816 41.890105642113)"
"8e8a50fb8718c98a535f894df35f028783568bbdd10da99752cc5840e43996a5c3ef3aad4032d416cae09a9abaa6e4a710c10102ca0f5fe836f49004242249f2",,,"2022-03-20T19:27:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2022-03-20T19:55:00.000","FOLLOWING TOO CLOSELY","FAILING TO REDUCE SPEED TO AVOID CRASH","2200","S","WENTWORTH AVE","914",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","19","1","3","41.852816682","-87.632155289","POINT (-87.632155289181 41.852816681706)"
"c53b3849fd302b568bea76612efb2753909ef9528eb989da439ced311694907a4de16c0e6592a98090b731e25e33cbb646d87de485418ef8138a39bf50f88db3",,,"2022-03-20T19:23:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-03-20T19:25:00.000","DISTRACTION - FROM INSIDE VEHICLE","FAILING TO REDUCE SPEED TO AVOID CRASH","932","W","WILSON AVE","1914",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","3","0","19","1","3","41.965555391","-87.653707526","POINT (-87.653707526216 41.965555391103)"
"1f86f3b3d7aab7156e8d15030f14b0eb6afb6b8313377bb8a7ef08e5adefb59767065d596d37b7b44e51f76f8112cd8a2adb54269d5cb1e392a8239116f44af2",,,"2022-03-20T19:22:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,"Y","OVER $1,500","2022-03-20T19:23:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","5000","W","MADISON ST","1533",,,,,,,"3","REPORTED, NOT EVIDENT","3","0","0","0","3","2","0","19","1","3","41.880542854","-87.750298226","POINT (-87.750298226061 41.880542854064)"
"30ab00b18bcc532ab1577652027eaad4effa86c5af71514a9fa77f452a2542119486404f51a04c088880f5114871363fda326a705c5cfbb15d6ffb43b7662d3a",,,"2022-03-20T19:19:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2022-03-20T20:11:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","800","E","79TH ST","624",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","19","1","3","41.751396701","-87.605154658","POINT (-87.605154658072 41.751396701356)"
"f888e91548ec65ddd939c3c2e726c0b385e3dfdca007175f83d56651db495a37d1edf36a4fc52937e65324c38db63af916a612cbd2be60128913f3f3521cdccb",,,"2022-03-20T19:10:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-03-20T19:45:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","6947","W","GRAND AVE","2512",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","19","1","3","41.923452387","-87.799780679","POINT (-87.799780679399 41.923452387094)"
"035ae7f173b6a4c66abc1ead5baba5afdc44f81a6abdc7dac28acfbbbfa8baa5c95ea66aa085333098799546b666861cce030f02a2e95eb9ee5a5401fcfe3d77",,,"2022-03-20T19:06:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DUSK","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2022-03-20T20:03:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","3200","W","WARREN BLVD","1123",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","1","3","41.881985004","-87.706287336","POINT (-87.706287335668 41.881985003773)"
"173400e0b869c12d06e389b046ef400d06a1f32f390aff3e055f070fd798634ba346ab8eb469c0e30a15bce9eadb0b13a5fed5d47904681eeb5748d095c26314",,,"2022-03-20T19:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-03-20T20:54:00.000","IMPROPER TURNING/NO SIGNAL","DRIVING ON WRONG SIDE/WRONG WAY","140","W","ERIE ST","1832",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","1","3","41.894119741","-87.632737745","POINT (-87.632737745194 41.894119741129)"
"17a89ed1e03dcc04177fd4fa077ddc32b1a736651c00858e3e5587dea5e44211cccda90be4e7b075d43ad0a48c63524d7fac3ffdefd51d0f565cafc08063dc27",,,"2022-03-20T19:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2022-03-21T15:49:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2999","W","NORTH AVE","1423",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","1","3","41.910062826","-87.70219784","POINT (-87.702197839545 41.910062825566)"
"7232282f3be60806159c0e64ff0027f2cd4b16bbe04f48529532dc89b794b74845fcd2160d1dd8c2cf482e31692996e50bdb6d8b29de91f82f1b9f1bf0d40a55",,,"2022-03-20T19:00:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DUSK","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"Y",,"$500 OR LESS","2022-03-20T19:25:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","318","S","THROOP ST","1231",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","1","3","41.877177744","-87.659581014","POINT (-87.65958101419 41.877177743927)"
"7cc5e152c247b3c5de1ed779314514dac293b5b21dbca7b41d5d7b39c2fdfe4fb0398dce4825179dbef588b4324bf3ffcd099d3c62486e6082dd17d8bf54cd08",,,"2022-03-20T19:00:00.000","30","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","SIDESWIPE OPPOSITE DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2022-03-21T13:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1609","N","HOYNE AVE","1434",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","1","3","41.910746511","-87.679848183","POINT (-87.679848182617 41.910746510619)"
"f74637b8373aede3c60d30d46d5af1ffa0ad8d45e66d9055f43c15a4c4087dfadd2c545714e7ec46a7d68b2e97a64269e5b0b8ad2373d59eafadad78123ebf77",,,"2022-03-20T18:42:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAWN","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-03-20T18:50:00.000","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER","NOT APPLICABLE","3142","W","POLK ST","1134",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","1","3","41.87107062","-87.705095105","POINT (-87.705095105452 41.871070619845)"
"587ceeee192b631096ca8d99c7568e6b4431579c5de9dd78954128fc986227fdbebdabeb6184db8e78acf95cbb5e4e1aacbe561dc4f8a47689c15578aff4ebe6",,,"2022-03-20T18:33:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2022-03-20T18:34:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","4134","W","55TH ST","815",,,,,,,"2","REPORTED, NOT EVIDENT","2","0","0","0","2","0","0","18","1","3","41.793282852","-87.726984364","POINT (-87.726984364358 41.793282852015)"
"eaf1dbe9e5392da419f079756257283a8c6557d52549d04614397e7d09b30b506ea9c318012cc68a8a634e0e1551a72a4e410cb363fec8cd3acdb70e8923e998",,,"2022-03-20T18:30:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2022-03-22T11:15:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2035","W","HADDON AVE","1212",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","1","3","41.902124059","-87.678638465","POINT (-87.678638464669 41.902124058622)"
"bd9a5ca0d4505597b268e2d2a36566ee5671ff55b1dd583729847dcd0b352fa6c1744cb6a96f71622adf71df1e7c4914a7055ddbb689347016e3b3323e102e29",,,"2022-03-20T18:24:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","FIXED OBJECT","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2022-03-20T18:24:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","130","N","LOWER WACKER DR","122",,"Y",,,,,"1","NONINCAPACITATING INJURY","2","0","0","2","0","1","0","18","1","3","41.883970496","-87.637249405","POINT (-87.63724940537 41.883970496125)"
"5bb80242b1269890571c288ec890181f7f61a2224ae763c545044d042ffc2856dbc87b36deb3de304f70037645de3d6832c08fba2f6b8428fc8e1c47bdd7bc92",,,"2022-03-20T18:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-03-20T18:19:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","UNABLE TO DETERMINE","3146","W","55TH ST","923",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","1","3","41.793633078","-87.7030592","POINT (-87.703059199621 41.793633078059)"
"304b810d5c1ff44a2e0b09dc527a7bc81dbb3eb862afc5bb04718a2569bdbe7e68ddfeade1eb5b38c7f5c3a6534fe85fa76e722e10672b991da62eab6bbb6563",,,"2022-03-20T18:10:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DUSK","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2022-03-20T19:25:00.000","FOLLOWING TOO CLOSELY","FAILING TO REDUCE SPEED TO AVOID CRASH","5400","W","NORTH AVE","2532",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","1","3","41.909548356","-87.760568141","POINT (-87.760568140621 41.909548356014)"
"0db63a3c144a52019dfa58445727f5d9ca238297e6278e9726ad9e86569bf4ae3c44ab9c4a77f0ea458b96f3d6b82e1a6dd108aadd72b3e20a11dacfd218a68e",,,"2022-03-20T18:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2022-03-20T19:20:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","1820","W","GRANVILLE AVE","2413",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","1","3","41.994444386","-87.676016844","POINT (-87.676016843983 41.994444386183)"
"6d0e29871e7d8fa54f386d6bf1a3897b10069007edf46cca2745a163463f8b33e7a0168562352707ec8a885b165b51fd40e0ef933cc90b2bf8593ed96846c181",,,"2022-03-20T18:00:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"Y","Y","$501 - $1,500","2022-03-20T18:20:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1401","S","BLUE ISLAND AVE","1232",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","1","3","41.863353726","-87.656300535","POINT (-87.656300535179 41.863353726106)"
"e945958c977dae042af0d4c29ded071a52237a4d258a72d00cf377460f80a6e22df20242f9eaac57b335a09628fe3bfa46ba869e621892fd5a39ad721456a56c",,,"2022-03-20T18:00:00.000","30","NO CONTROLS","UNKNOWN","CLEAR","DUSK","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2022-03-20T18:00:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","3330","N","HALSTED ST","1924",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","1","3","41.94266067","-87.649503046","POINT (-87.6495030457 41.942660670143)"
"71fde1e445e83f4216c56804fd57da6df5f3b960aac2405a23bcaae9c20b9cba341631c324e5aec20d86c12e69b78f14a4d5a4585eb804bd3986ebdd18e1ee2a",,,"2022-03-20T17:51:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PEDESTRIAN","T-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2022-03-20T17:51:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","2600","S","HALSTED ST","913",,,,,,,"3","NONINCAPACITATING INJURY","2","0","0","1","1","1","0","17","1","3","41.845285397","-87.646595079","POINT (-87.646595078608 41.845285396803)"
"7f4ea25dcad1c929d433b41d903976c3603fd3e5ac1c1b17e0b853d7500c176312e6eff9c92bae0b9d18c3f063e6e2f9586eedc05a48d0030bf9c57a419ab36a",,,"2022-03-20T17:51:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2022-03-20T18:23:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","7558","S","ASHLAND AVE","611",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","1","3","41.75587503","-87.663724194","POINT (-87.663724193993 41.755875029517)"
"8d728deb1e47e202a8dbb2d44fa76c1ee3bb5a1a9359f4acae5a65398812cda6c3af3b634f189c621915ecbaff206ddeb5d5ce98ebcd2a4f225249edfb85843c",,,"2022-03-20T17:50:00.000","30","NO CONTROLS","UNKNOWN","UNKNOWN","UNKNOWN","REAR TO SIDE","PARKING LOT",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2022-03-20T18:35:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2525","S","DR MARTIN LUTHER KING JR DR","133",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","1","3","41.846766611","-87.617175778","POINT (-87.61717577755 41.846766610919)"
"a41aa19212c5d1a81011e5b123d9df8e0db10ca6046d1fc7fa2eb0fe397e91cef0d45b96782344e338d040f03c8189ae91647c4a9769dec7700a4b271ef55276",,,"2022-03-20T17:50:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT ON GRADE","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-03-20T18:20:00.000","FAILING TO YIELD RIGHT-OF-WAY","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","106","N","HALSTED ST","1224",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","1","3","41.883383975","-87.647555204","POINT (-87.647555204452 41.883383975182)"
"a34d991406d110a77785fda6e083d275445c11809c02ba177f21ecf0dcc2432cb03b18f324d122d8d579c28219695b6658bb3206c658ce20c274bb4091194ab2",,,"2022-03-20T17:46:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2022-03-22T23:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","640","N","CLARK ST","1832",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","1","3","41.893628111","-87.631323774","POINT (-87.631323774133 41.893628111278)"
"a5d722888bf15ebddd6ae0f667c851348347ad5550afb46bba8edc2a8a94faa1af388d32d0d2f531eebd69bbcef0fa193c0723b2a97a2afa68e16aa03a41f201",,,"2022-03-20T17:40:00.000","35","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DUSK","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"$501 - $1,500","2022-03-20T17:40:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","6398","W","GUNNISON ST","1622",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","1","3","41.968520412","-87.787951501","POINT (-87.787951500862 41.968520411965)"
"bd7a12c28d716f18c354721aea4ff7a120e31078931fc93a858e41bcc2baad5a98696d993b8a20f5db9490a1efd8eba2c690296e502d970ef83480a69cce3fa6",,,"2022-03-20T17:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2022-03-20T17:43:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","3602","N","WOLCOTT AVE","1922",,"Y",,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","1","3","41.947003368","-87.676279486","POINT (-87.676279485809 41.947003367963)"
"021a0b567ded048cdcdb46c145f81ba9547e5bda6d3716c16c6993926e23a5f8adfb16d4dbb9fb957fda047bd59cc8d413fd88dd516dd10ddab571e3ac4a364b",,"Y","2022-03-20T17:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-03-20T18:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","100","S","LAKE SHORE DR SB","114",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","17","1","3","41.880856048","-87.617635892","POINT (-87.617635891755 41.880856047671)"
"2f1ccba5b9fdda60e58253439ab9601d2aab4a312131aca2237edf4a1d6b8cb6a255fe9b8401d45213ce149d6b7c11f4c8dd5e6ef7cca45c5c9924b2e454ada1",,,"2022-03-20T17:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-03-20T19:00:00.000","NOT APPLICABLE","NOT APPLICABLE","798","S","DESPLAINES ST","124",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","1","3","41.872046162","-87.643962648","POINT (-87.6439626476 41.872046162403)"
"36db8bcd6d3380359b726e64bc3926218a57b1f37c3e6683a5e0b7f5f3359447a25af01832d9af1bec2cab39443c33c56c8f5f9e4cef1a81213e7502d5292304",,,"2022-03-20T17:30:00.000","20","NO CONTROLS","NO CONTROLS","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-03-20T18:15:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","5354","N","LUDLAM AVE","1623",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","1","3","41.979022304","-87.762458618","POINT (-87.762458617678 41.979022303536)"
"7a2cdcdafdbfb04b701ed22d2c1ee0f90fd9ecc9e9a045fce29d30dee47a73dcf2507a8d690387120ca557081e13864e87ff9ac9986083fb4ef6a0a9afb67888",,"Y","2022-03-20T17:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-03-20T18:00:00.000","NOT APPLICABLE","UNABLE TO DETERMINE","1400","S","HALSTED ST","1232",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","1","3","41.863525141","-87.646956675","POINT (-87.646956674734 41.863525140538)"
